42229957,touchdown,273,572,1644544722973
42229957,touchmove,271,575,1644544723042
42229957,touchmove,271,576,1644544723051
42229957,touchmove,271,578,1644544723060
42229957,touchmove,271,579,1644544723068
42229957,touchend,0,0,1644544723075
42229958,touchdown,401,430,1644544723888
42229958,touchend,0,0,1644544724043
42229959,touchdown,526,410,1644544724790
42229959,touchend,0,0,1644544724968
42229960,touchdown,541,288,1644544725807
42229960,touchmove,536,288,1644544725852
42229960,touchmove,536,289,1644544725861
42229960,touchmove,536,291,1644544725869
42229960,touchmove,536,293,1644544725886
42229960,touchmove,536,292,1644544725878
42229960,touchmove,536,294,1644544725903
42229960,touchmove,536,293,1644544725935
42229960,touchmove,536,292,1644544725944
42229960,touchmove,537,291,1644544725953
42229960,touchmove,538,290,1644544725970
42229960,touchmove,537,290,1644544725961
42229960,touchmove,538,289,1644544725978
42229960,touchend,0,0,1644544725986
42229961,touchdown,660,327,1644544726808
42229961,touchmove,657,326,1644544726861
42229961,touchmove,657,327,1644544726878
42229961,touchmove,657,328,1644544726903
42229961,touchend,0,0,1644544726994
42229962,touchdown,454,328,1644544727858
42229962,touchmove,451,333,1644544727903
42229962,touchmove,451,334,1644544727912
42229962,touchmove,451,335,1644544727921
42229962,touchmove,451,336,1644544727937
42229962,touchmove,451,337,1644544727954
42229962,touchmove,452,336,1644544727995
42229962,touchmove,452,335,1644544728004
42229962,touchmove,452,333,1644544728012
42229962,touchmove,453,332,1644544728021
42229962,touchmove,454,331,1644544728029
42229962,touchmove,455,329,1644544728037
42229962,touchend,0,0,1644544728045
42229963,touchdown,679,362,1644544728892
42229963,touchmove,676,364,1644544728945
42229963,touchmove,676,365,1644544728955
42229963,touchmove,676,366,1644544728963
42229963,touchmove,676,367,1644544728971
42229963,touchmove,676,369,1644544728979
42229963,touchmove,676,370,1644544728996
42229963,touchmove,676,371,1644544729013
42229963,touchmove,676,370,1644544729063
42229963,touchmove,676,369,1644544729071
42229963,touchmove,677,369,1644544729080
42229963,touchmove,677,368,1644544729088
42229963,touchmove,677,367,1644544729096
42229963,touchmove,678,365,1644544729121
42229963,touchmove,678,366,1644544729113
42229963,touchmove,679,365,1644544729130
42229963,touchend,0,0,1644544729138
42229964,touchdown,728,353,1644544729951
42229964,touchmove,725,359,1644544729979
42229964,touchmove,725,361,1644544729989
42229964,touchmove,725,363,1644544729997
42229964,touchmove,725,365,1644544730005
42229964,touchmove,725,367,1644544730013
42229964,touchmove,725,369,1644544730022
42229964,touchmove,725,370,1644544730030
42229964,touchmove,725,371,1644544730047
42229964,touchmove,725,370,1644544730079
42229964,touchmove,725,369,1644544730089
42229964,touchmove,725,367,1644544730097
42229964,touchmove,725,365,1644544730105
42229964,touchmove,725,363,1644544730114
42229964,touchmove,726,361,1644544730122
42229964,touchmove,727,360,1644544730130
42229964,touchmove,727,358,1644544730139
42229964,touchmove,728,357,1644544730147
42229964,touchend,0,0,1644544730155
42229965,touchdown,657,385,1644544730868
42229965,touchmove,654,392,1644544730905
42229965,touchmove,654,394,1644544730914
42229965,touchmove,654,397,1644544730923
42229965,touchmove,654,399,1644544730931
42229965,touchmove,654,401,1644544730939
42229965,touchmove,654,402,1644544730947
42229965,touchmove,654,404,1644544730956
42229965,touchmove,655,404,1644544730964
42229965,touchmove,655,405,1644544730972
42229965,touchmove,655,404,1644544731005
42229965,touchmove,655,403,1644544731014
42229965,touchmove,655,402,1644544731022
42229965,touchmove,655,401,1644544731031
42229965,touchmove,656,399,1644544731039
42229965,touchmove,656,397,1644544731047
42229965,touchmove,656,395,1644544731056
42229965,touchmove,656,393,1644544731064
42229965,touchmove,656,391,1644544731072
42229965,touchmove,657,389,1644544731081
42229965,touchmove,657,387,1644544731089
42229965,touchmove,657,384,1644544731097
42229965,touchmove,657,381,1644544731106
42229965,touchend,0,0,1644544731114
42229966,touchdown,660,349,1644544731902
42229966,touchmove,658,353,1644544731947
42229966,touchmove,658,355,1644544731956
42229966,touchmove,658,356,1644544731965
42229966,touchmove,658,357,1644544731973
42229966,touchmove,658,358,1644544731981
42229966,touchmove,658,359,1644544731990
42229966,touchmove,659,359,1644544732031
42229966,touchmove,659,358,1644544732040
42229966,touchmove,660,357,1644544732048
42229966,touchmove,660,356,1644544732056
42229966,touchmove,660,355,1644544732065
42229966,touchmove,660,354,1644544732073
42229966,touchmove,661,353,1644544732081
42229966,touchmove,661,352,1644544732090
42229966,touchmove,661,351,1644544732098
42229966,touchmove,661,350,1644544732106
42229966,touchmove,662,350,1644544732115
42229966,touchmove,662,349,1644544732123
42229966,touchmove,662,348,1644544732140
42229966,touchmove,662,347,1644544732148
42229966,touchmove,663,347,1644544732156
42229966,touchend,0,0,1644544732164
42229967,touchdown,804,340,1644544732953
42229967,touchmove,801,345,1644544732981
42229967,touchmove,801,348,1644544732990
42229967,touchmove,801,350,1644544732999
42229967,touchmove,801,353,1644544733007
42229967,touchmove,801,355,1644544733015
42229967,touchmove,801,356,1644544733023
42229967,touchmove,801,357,1644544733032
42229967,touchmove,801,356,1644544733082
42229967,touchmove,801,355,1644544733099
42229967,touchmove,801,354,1644544733124
42229967,touchmove,801,353,1644544733149
42229967,touchmove,801,352,1644544733165
42229967,touchmove,801,351,1644544733190
42229967,touchmove,801,350,1644544733207
42229967,touchend,0,0,1644544733231
42229968,touchdown,628,256,1644544734010
42229968,touchmove,623,260,1644544734065
42229968,touchmove,623,261,1644544734074
42229968,touchmove,623,262,1644544734082
42229968,touchmove,623,263,1644544734091
42229968,touchmove,623,264,1644544734099
42229968,touchmove,624,263,1644544734158
42229968,touchmove,624,262,1644544734174
42229968,touchmove,624,261,1644544734183
42229968,touchmove,625,260,1644544734191
42229968,touchmove,625,259,1644544734208
42229968,touchmove,626,258,1644544734216
42229968,touchend,0,0,1644544734224
42229969,touchdown,390,205,1644544734887
42229969,touchmove,388,207,1644544734949
42229969,touchmove,388,208,1644544734958
42229969,touchmove,388,209,1644544734966
42229969,touchmove,389,209,1644544734991
42229969,touchmove,390,209,1644544735016
42229969,touchmove,391,209,1644544735025
42229969,touchmove,392,209,1644544735033
42229969,touchmove,394,209,1644544735041
42229969,touchend,0,0,1644544735050
42229970,touchdown,745,241,1644544735794
42229970,touchmove,742,244,1644544735841
42229970,touchmove,742,246,1644544735850
42229970,touchmove,742,247,1644544735858
42229970,touchmove,742,249,1644544735867
42229970,touchmove,742,251,1644544735875
42229970,touchmove,742,252,1644544735892
42229970,touchmove,742,253,1644544735900
42229970,touchmove,743,252,1644544735950
42229970,touchmove,744,251,1644544735967
42229970,touchend,0,0,1644544735975
42229971,touchdown,529,286,1644544736804
42229971,touchmove,526,293,1644544736842
42229971,touchmove,526,294,1644544736851
42229971,touchmove,526,296,1644544736859
42229971,touchmove,526,297,1644544736867
42229971,touchmove,526,298,1644544736876
42229971,touchmove,526,299,1644544736892
42229971,touchmove,527,299,1644544736901
42229971,touchmove,528,299,1644544736917
42229971,touchmove,528,298,1644544736926
42229971,touchend,0,0,1644544736942
42229972,touchdown,684,373,1644544737830
42229972,touchmove,681,378,1644544737859
42229972,touchmove,681,380,1644544737868
42229972,touchmove,681,382,1644544737876
42229972,touchmove,681,384,1644544737885
42229972,touchmove,681,385,1644544737893
42229972,touchmove,681,384,1644544737943
42229972,touchmove,681,382,1644544737951
42229972,touchmove,681,381,1644544737960
42229972,touchmove,681,379,1644544737968
42229972,touchend,0,0,1644544737976
42229973,touchdown,853,409,1644544738839
42229973,touchmove,850,413,1644544738876
42229973,touchmove,850,415,1644544738885
42229973,touchmove,850,417,1644544738894
42229973,touchmove,850,418,1644544738902
42229973,touchmove,850,420,1644544738910
42229973,touchmove,850,421,1644544738919
42229973,touchmove,850,420,1644544738969
42229973,touchmove,851,418,1644544738977
42229973,touchmove,851,416,1644544738985
42229973,touchmove,853,415,1644544738994
42229973,touchmove,853,413,1644544739002
42229973,touchend,0,0,1644544739010
42229974,touchdown,755,262,1644544739840
42229974,touchmove,752,265,1644544739877
42229974,touchmove,752,266,1644544739886
42229974,touchmove,752,268,1644544739894
42229974,touchmove,752,269,1644544739902
42229974,touchmove,752,270,1644544739911
42229974,touchmove,752,271,1644544739919
42229974,touchmove,753,271,1644544739986
42229974,touchend,0,0,1644544739994
42229975,touchdown,548,286,1644544740723
42229975,touchmove,545,291,1644544740752
42229975,touchmove,545,293,1644544740762
42229975,touchmove,545,295,1644544740770
42229975,touchmove,545,297,1644544740778
42229975,touchmove,545,298,1644544740786
42229975,touchmove,545,299,1644544740795
