42247549,touchdown,624,244,1644780486996
42247550,touchdown,542,454,1644780487013
42247549,touchmove,621,238,1644780487013
42247549,touchmove,621,237,1644780487017
42247549,touchmove,622,237,1644780487050
42247549,touchmove,624,237,1644780487059
42247549,touchend,0,0,1644780487067
42247550,touchend,0,0,1644780487067
42247551,touchdown,672,158,1644780487531
42247552,touchdown,534,481,1644780487544
42247551,touchmove,671,153,1644780487576
42247551,touchmove,671,154,1644780487584
42247551,touchmove,672,157,1644780487593
42247551,touchmove,674,159,1644780487601
42247551,touchend,0,0,1644780487617
42247552,touchend,0,0,1644780487609
42247551,touchmove,675,163,1644780487609
42247554,touchdown,582,509,1644780488065
42247553,touchdown,746,161,1644780488064
42247553,touchmove,745,167,1644780488143
42247553,touchend,0,0,1644780488151
42247554,touchend,0,0,1644780488143
42247553,touchmove,745,165,1644780488134
42247555,touchdown,632,215,1644780494260
42247556,touchdown,493,430,1644780494271
42247555,touchmove,630,210,1644780494271
42247555,touchmove,630,209,1644780494278
42247555,touchmove,630,208,1644780494281
42247555,touchmove,630,209,1644780494296
42247555,touchmove,630,211,1644780494305
42247555,touchend,0,0,1644780494312
42247556,touchend,0,0,1644780494312
42247557,touchdown,502,453,1644780494795
42247558,touchdown,655,219,1644780494796
42247557,touchend,0,0,1644780494847
42247558,touchend,0,0,1644780494847
42247559,touchdown,515,459,1644780495329
42247560,touchdown,661,218,1644780495329
42247559,touchend,0,0,1644780495380
42247560,touchend,0,0,1644780495380
42247561,touchdown,495,479,1644780495894
42247562,touchdown,647,223,1644780495894
42247561,touchend,0,0,1644780495947
42247562,touchend,0,0,1644780495948
42247563,touchdown,500,465,1644780496438
42247564,touchdown,657,205,1644780496438
42247563,touchend,0,0,1644780496481
42247564,touchend,0,0,1644780496481
42247565,touchdown,665,209,1644780496946
42247566,touchdown,509,450,1644780496947
42247566,touchmove,511,455,1644780496957
42247565,touchmove,664,206,1644780496982
42247565,touchmove,664,209,1644780496990
42247566,touchmove,511,454,1644780496990
42247566,touchend,0,0,1644780496998
42247565,touchmove,664,212,1644780496998
42247565,touchend,0,0,1644780497006
42247567,touchdown,503,451,1644780497464
42247568,touchdown,659,198,1644780497464
42247567,touchend,0,0,1644780497506
42247568,touchend,0,0,1644780497507
42247569,touchdown,503,313,1644780498922
42247570,touchdown,737,227,1644780498923
42247569,touchmove,496,309,1644780498933
42247569,touchmove,495,309,1644780498941
42247569,touchmove,496,311,1644780498966
42247569,touchmove,496,313,1644780498974
42247569,touchmove,498,315,1644780498983
42247570,touchend,0,0,1644780498990
42247569,touchmove,500,316,1644780498991
42247569,touchend,0,0,1644780498999
42247571,touchdown,730,101,1644780499398
42247572,touchdown,485,192,1644780499398
42247571,touchmove,729,102,1644780499441
42247571,touchmove,727,105,1644780499450
42247572,touchmove,483,194,1644780499450
42247572,touchend,0,0,1644780499457
42247571,touchmove,723,107,1644780499458
42247571,touchend,0,0,1644780499467
42247573,touchdown,797,289,1644780499872
42247574,touchdown,539,392,1644780499873
42247574,touchmove,536,387,1644780499908
42247574,touchmove,540,389,1644780499916
42247574,touchmove,543,392,1644780499925
42247573,touchend,0,0,1644780499933
42247574,touchmove,547,395,1644780499933
42247574,touchend,0,0,1644780499941
42247575,touchdown,741,177,1644780500431
42247576,touchdown,507,294,1644780500431
42247576,touchmove,505,291,1644780500442
42247575,touchmove,742,174,1644780500442
42247575,touchmove,743,172,1644780500446
42247576,touchmove,505,288,1644780500446
42247575,touchmove,743,170,1644780500450
42247575,touchmove,744,170,1644780500458
42247576,touchmove,505,287,1644780500458
42247575,touchmove,744,171,1644780500475
42247576,touchmove,507,287,1644780500475
42247575,touchmove,744,172,1644780500483
42247576,touchmove,511,287,1644780500483
42247575,touchmove,743,174,1644780500492
42247576,touchmove,514,287,1644780500492
42247575,touchmove,743,176,1644780500500
42247576,touchmove,516,287,1644780500500
42247575,touchend,0,0,1644780500508
42247576,touchmove,517,288,1644780500508
42247576,touchend,0,0,1644780500516
42247578,touchdown,524,362,1644780500991
42247577,touchdown,651,278,1644780500991
42247578,touchmove,523,350,1644780501002
42247578,touchmove,523,349,1644780501009
42247577,touchmove,650,275,1644780501033
42247578,touchmove,523,351,1644780501042
42247577,touchmove,650,276,1644780501042
42247578,touchmove,523,352,1644780501051
42247577,touchmove,650,277,1644780501051
42247578,touchmove,524,354,1644780501059
42247577,touchmove,650,279,1644780501059
42247577,touchend,0,0,1644780501067
42247578,touchmove,524,355,1644780501068
42247578,touchend,0,0,1644780501075
42247580,touchdown,709,274,1644780501516
42247579,touchdown,577,347,1644780501516
42247579,touchmove,575,342,1644780501527
42247579,touchmove,574,342,1644780501534
42247579,touchmove,574,343,1644780501551
42247579,touchmove,574,346,1644780501559
42247580,touchmove,710,273,1644780501559
42247579,touchmove,572,350,1644780501567
42247580,touchmove,710,275,1644780501568
42247579,touchmove,571,354,1644780501576
42247580,touchmove,710,277,1644780501576
42247579,touchend,0,0,1644780501583
42247580,touchmove,710,279,1644780501584
42247580,touchend,0,0,1644780501592
42247582,touchdown,649,238,1644780501982
42247581,touchdown,865,156,1644780501982
42247582,touchmove,647,235,1644780501993
42247582,touchmove,647,232,1644780501997
42247582,touchmove,647,234,1644780502026
42247581,touchmove,864,158,1644780502034
42247582,touchmove,647,237,1644780502035
42247581,touchmove,864,159,1644780502043
42247582,touchmove,648,238,1644780502043
42247581,touchmove,863,161,1644780502051
42247582,touchmove,649,239,1644780502051
42247581,touchmove,863,162,1644780502059
42247582,touchmove,651,241,1644780502059
42247581,touchmove,862,163,1644780502068
42247582,touchmove,652,242,1644780502068
42247581,touchend,0,0,1644780502075
42247582,touchend,0,0,1644780502075
42247583,touchdown,615,129,1644780502500
42247584,touchdown,450,219,1644780502500
42247584,touchmove,446,215,1644780502511
42247584,touchmove,446,214,1644780502518
42247583,touchmove,613,130,1644780502543
42247584,touchmove,448,214,1644780502543
42247583,touchmove,611,132,1644780502551
